,label
11395,1
11396,0
11397,1
11398,1
11399,1
11400,1
11401,1
11402,1
11403,0
11404,1
11405,0
11406,0
11407,0
11408,1
11409,1
11410,1
11411,0
11412,0
11413,1
11414,1
11415,0
11416,0
11417,1
11418,0
11419,1
11420,1
11421,1
11422,0
11423,1
11424,0
11425,0
11426,1
11427,1
11428,0
11429,1
11430,1
11431,0
11432,0
11433,1
11434,1
11435,1
11436,1
11437,1
11438,0
11439,0
11440,0
11441,1
11442,1
11443,0
11444,1
11445,0
11446,0
11447,0
11448,0
11449,1
11450,1
11451,0
11452,1
11453,1
11454,1
11455,0
11456,0
11457,1
11458,0
11459,1
11460,1
11461,1
11462,0
11463,1
11464,1
11465,1
11466,1
11467,0
11468,0
11469,1
11470,1
11471,1
11472,0
11473,0
11474,0
11475,1
11476,1
11477,1
11478,0
11479,0
11480,1
11481,0
11482,0
11483,0
11484,0
11485,1
11486,1
11487,1
11488,0
11489,1
11490,1
11491,1
11492,1
11493,1
11494,0
11495,0
11496,0
11497,0
11498,1
11499,1
11500,0
11501,1
11502,1
11503,0
11504,1
11505,1
11506,0
11507,1
11508,1
11509,1
11510,0
11511,1
11512,0
11513,1
11514,1
11515,1
11516,0
11517,0
11518,1
11519,0
11520,0
11521,0
11522,0
11523,1
11524,1
11525,1
11526,1
11527,1
11528,0
11529,1
11530,0
11531,0
11532,1
11533,1
11534,0
11535,0
11536,1
11537,0
11538,1
11539,1
11540,0
11541,1
11542,1
11543,0
11544,0
11545,1
11546,0
11547,0
11548,1
11549,1
11550,0
11551,0
11552,0
11553,1
11554,0
11555,1
11556,1
11557,0
11558,0
11559,1
11560,1
11561,1
11562,0
11563,1
11564,1
11565,0
11566,0
11567,0
11568,0
11569,1
11570,1
11571,0
11572,0
11573,1
11574,0
11575,1
11576,0
11577,1
11578,0
11579,1
11580,1
11581,0
11582,0
11583,1
11584,1
11585,1
11586,1
11587,1
11588,0
11589,1
11590,1
11591,0
11592,0
11593,1
11594,0
11595,1
11596,1
11597,1
11598,0
11599,0
11600,0
11601,1
11602,0
11603,0
11604,1
11605,1
11606,0
11607,1
11608,0
11609,0
11610,0
11611,1
11612,0
11613,1
11614,1
11615,1
11616,1
11617,0
11618,0
11619,1
11620,1
11621,0
11622,1
11623,0
11624,1
11625,0
11626,1
11627,1
11628,1
11629,1
11630,1
11631,0
11632,0
11633,0
11634,1
11635,0
11636,1
11637,0
11638,1
11639,1
11640,0
11641,1
11642,0
11643,1
11644,1
11645,1
11646,0
11647,0
11648,1
11649,1
11650,0
11651,1
11652,1
11653,0
11654,0
11655,1
11656,0
11657,1
11658,1
11659,0
11660,1
11661,0
11662,0
11663,1
11664,1
11665,1
11666,1
11667,0
11668,1
11669,1
11670,0
11671,0
11672,1
11673,0
11674,1
11675,1
11676,1
11677,1
11678,0
11679,1
11680,0
11681,0
11682,0
11683,0
11684,1
11685,1
11686,1
11687,1
11688,0
11689,0
11690,1
11691,1
11692,0
11693,0
11694,0
11695,1
11696,0
11697,0
11698,1
11699,1
11700,1
11701,1
11702,1
11703,1
11704,1
11705,1
11706,0
11707,1
11708,1
11709,1
11710,1
11711,0
11712,1
11713,1
11714,1
11715,1
11716,1
11717,1
11718,1
11719,1
11720,1
11721,0
11722,1
11723,0
11724,1
11725,0
11726,1
11727,1
11728,1
11729,0
11730,1
11731,0
11732,0
11733,0
11734,1
11735,0
11736,1
11737,0
11738,0
11739,1
11740,0
11741,1
11742,1
11743,0
11744,1
11745,1
11746,1
11747,0
11748,0
11749,1
11750,0
11751,1
11752,1
11753,1
11754,1
11755,1
11756,1
11757,0
11758,1
11759,1
11760,0
11761,1
11762,0
11763,1
11764,1
11765,1
11766,0
11767,0
11768,0
11769,0
11770,1
11771,0
11772,0
11773,1
11774,1
11775,1
11776,0
11777,1
11778,1
11779,1
11780,1
11781,0
11782,1
11783,1
11784,0
11785,1
11786,1
11787,1
11788,0
11789,0
11790,1
11791,1
11792,1
11793,1
11794,1
11795,1
11796,0
11797,0
11798,0
11799,1
11800,0
11801,1
11802,0
11803,0
11804,0
11805,1
11806,0
11807,1
11808,0
11809,0
11810,1
11811,1
11812,1
11813,0
11814,1
11815,0
11816,1
11817,0
11818,0
11819,1
11820,1
11821,1
11822,1
11823,0
11824,1
11825,0
11826,0
11827,1
11828,1
11829,1
11830,1
11831,1
11832,1
11833,1
11834,1
11835,0
11836,0
11837,0
11838,1
11839,0
11840,1
11841,1
11842,1
11843,1
11844,1
11845,0
11846,1
11847,0
11848,1
11849,1
11850,1
11851,0
11852,1
11853,1
11854,1
11855,0
11856,1
11857,1
11858,1
11859,0
11860,1
11861,0
11862,1
11863,1
11864,0
11865,1
11866,0
11867,1
11868,0
11869,0
11870,0
11871,1
11872,0
11873,1
11874,1
11875,1
11876,1
11877,1
11878,1
11879,0
11880,1
11881,1
11882,0
11883,1
11884,0
11885,1
11886,0
11887,1
11888,1
11889,0
11890,0
11891,1
11892,0
11893,1
11894,0
11895,0
11896,1
11897,0
11898,0
11899,0
11900,1
11901,1
11902,1
11903,1
11904,1
11905,1
11906,1
11907,1
11908,0
11909,1
11910,0
11911,0
11912,1
11913,0
11914,0
11915,1
11916,1
11917,1
11918,1
11919,1
11920,0
11921,0
11922,1
11923,0
11924,0
11925,0
11926,0
11927,0
11928,0
11929,0
11930,1
11931,1
11932,0
11933,1
11934,0
11935,1
11936,0
11937,1
11938,1
11939,1
11940,1
11941,0
11942,1
11943,0
11944,1
11945,1
11946,0
11947,0
11948,1
11949,1
11950,0
11951,1
11952,0
11953,0
11954,0
11955,1
11956,1
11957,0
11958,0
11959,0
11960,1
11961,0
11962,0
11963,0
11964,0
11965,0
11966,1
11967,0
11968,1
11969,0
11970,0
11971,1
11972,1
11973,1
11974,1
11975,0
11976,1
11977,1
11978,1
11979,0
11980,0
11981,1
11982,0
11983,0
11984,1
11985,0
11986,1
11987,1
11988,1
11989,1
11990,0
11991,1
11992,0
11993,0
11994,0
11995,1
11996,1
11997,0
11998,1
11999,0
12000,0
12001,1
12002,1
12003,0
12004,1
12005,0
12006,0
12007,0
12008,0
12009,0
12010,0
12011,0
12012,0
12013,0
12014,1
12015,1
12016,1
12017,0
12018,0
12019,0
12020,0
12021,1
12022,1
12023,1
12024,1
12025,1
12026,1
12027,1
12028,1
12029,0
12030,1
12031,0
12032,0
12033,0
12034,1
12035,0
12036,1
12037,0
12038,0
12039,0
12040,0
12041,0
12042,1
12043,0
12044,1
12045,1
12046,0
12047,0
12048,1
12049,0
12050,0
12051,1
12052,1
12053,1
12054,0
12055,1
12056,1
12057,1
12058,1
12059,1
12060,0
12061,1
12062,1
12063,1
12064,1
12065,0
12066,1
12067,1
12068,1
12069,0
12070,0
12071,1
12072,1
12073,1
12074,1
12075,0
12076,1
12077,0
12078,1
12079,0
12080,1
12081,1
12082,0
12083,0
12084,0
12085,1
12086,0
12087,1
12088,1
12089,1
12090,0
12091,0
12092,1
12093,1
12094,1
12095,1
12096,0
12097,1
12098,1
12099,0
12100,0
12101,0
12102,1
12103,0
12104,1
12105,1
12106,0
12107,1
12108,0
12109,1
12110,0
12111,1
12112,0
12113,1
12114,1
12115,1
12116,0
12117,1
12118,1
12119,0
12120,0
12121,1
12122,0
12123,1
12124,1
12125,1
12126,1
12127,1
12128,0
12129,0
12130,1
12131,1
12132,0
12133,0
12134,1
12135,1
12136,0
12137,0
12138,0
12139,1
12140,1
12141,1
12142,0
12143,1
12144,1
12145,1
12146,1
12147,1
12148,0
12149,1
12150,1
12151,0
12152,1
12153,1
12154,1
12155,1
12156,0
12157,0
12158,1
12159,0
12160,0
12161,1
12162,1
12163,0
12164,0
12165,1
12166,0
12167,1
12168,1
12169,0
12170,1
12171,0
12172,0
12173,0
12174,0
12175,0
12176,0
12177,0
12178,1
12179,0
12180,1
12181,1
12182,0
12183,0
12184,0
12185,1
12186,0
12187,1
12188,1
12189,0
12190,1
12191,0
12192,1
12193,1
12194,0
12195,1
12196,0
12197,0
12198,0
12199,1
12200,0
12201,0
12202,1
12203,0
12204,0
12205,0
12206,0
12207,1
12208,0
12209,0
12210,0
12211,1
12212,0
12213,0
12214,1
12215,0
12216,1
12217,0
12218,1
12219,0
12220,0
12221,1
12222,0
12223,0
12224,0
12225,0
12226,0
12227,1
12228,0
12229,1
12230,0
12231,0
12232,0
12233,0
12234,1
12235,0
12236,1
12237,0
12238,1
12239,1
12240,0
12241,1
12242,0
12243,0
12244,0
12245,1
12246,1
12247,0
12248,1
12249,1
12250,0
12251,0
12252,1
12253,1
12254,1
12255,1
12256,1
12257,0
12258,1
12259,1
12260,1
12261,0
12262,0
12263,1
12264,1
12265,0
12266,0
12267,0
12268,1
12269,1
12270,1
12271,1
12272,1
12273,0
12274,1
12275,1
12276,1
12277,0
12278,1
12279,0
12280,1
12281,1
12282,1
12283,1
12284,1
12285,0
12286,0
12287,0
12288,0
12289,0
12290,1
12291,0
12292,0
12293,1
12294,0
12295,1
12296,0
12297,1
12298,1
12299,1
12300,1
12301,0
12302,0
12303,1
12304,0
12305,1
12306,1
12307,0
12308,1
12309,1
12310,0
12311,1
12312,1
12313,1
12314,1
12315,0
12316,1
12317,0
12318,0
12319,0
12320,1
12321,1
12322,1
12323,1
12324,0
12325,1
12326,0
12327,1
12328,0
12329,1
12330,1
12331,1
12332,0
12333,1
12334,1
12335,0
12336,1
12337,0
12338,1
12339,1
12340,1
12341,1
12342,1
12343,1
12344,1
12345,0
12346,1
12347,1
12348,0
12349,1
12350,1
12351,1
12352,1
12353,1
12354,1
12355,1
12356,0
12357,0
12358,1
12359,1
12360,1
12361,1
12362,1
12363,0
12364,0
12365,1
12366,0
12367,1
12368,1
12369,0
12370,1
12371,0
12372,1
12373,0
12374,1
12375,0
12376,0
12377,1
12378,1
12379,1
12380,0
12381,1
12382,1
12383,0
12384,1
12385,0
12386,1
12387,0
12388,1
12389,0
12390,0
12391,0
12392,0
12393,0
12394,1
12395,1
12396,1
12397,1
12398,0
12399,1
12400,1
12401,0
12402,1
12403,0
12404,1
12405,1
12406,1
12407,0
12408,0
12409,1
12410,1
12411,1
12412,1
12413,1
12414,0
12415,0
12416,0
12417,0
12418,0
12419,0
12420,1
12421,0
12422,1
12423,1
12424,1
12425,1
12426,1
12427,0
12428,0
12429,0
12430,1
12431,0
12432,1
12433,0
12434,1
12435,1
12436,1
12437,1
12438,0
12439,1
12440,0
12441,1
12442,1
12443,0
12444,0
12445,1
12446,1
12447,0
12448,0
12449,0
12450,0
12451,1
12452,1
12453,0
12454,1
12455,1
12456,1
12457,0
12458,0
12459,1
12460,0
12461,1
12462,1
12463,0
12464,1
12465,0
12466,0
12467,1
12468,1
12469,0
12470,1
12471,1
12472,1
12473,1
12474,0
12475,1
12476,0
12477,0
12478,1
12479,0
12480,1
12481,1
12482,0
12483,1
12484,1
12485,1
12486,1
12487,1
12488,1
12489,1
12490,1
12491,0
12492,0
12493,1
12494,0
12495,0
12496,1
12497,0
12498,1
12499,1
12500,0
12501,1
12502,1
12503,1
12504,1
12505,1
12506,1
12507,0
12508,1
12509,0
12510,0
12511,1
12512,1
12513,1
12514,0
12515,0
12516,1
12517,1
12518,1
12519,1
12520,1
12521,1
12522,1
12523,0
12524,1
12525,1
12526,1
12527,0
12528,0
12529,1
12530,0
12531,1
12532,1
12533,0
12534,1
12535,0
12536,1
12537,0
12538,0
12539,1
12540,1
12541,1
12542,0
12543,1
12544,0
12545,1
12546,0
12547,0
12548,0
12549,1
12550,1
12551,1
12552,1
12553,1
12554,1
12555,0
12556,0
12557,0
12558,0
12559,1
12560,1
12561,1
12562,1
12563,1
12564,1
12565,1
12566,1
12567,0
12568,1
12569,0
12570,0
12571,0
12572,1
12573,0
12574,0
12575,1
12576,1
12577,1
12578,1
12579,1
12580,1
12581,1
12582,0
12583,1
12584,0
12585,0
12586,1
12587,1
12588,0
12589,0
12590,0
12591,0
12592,1
12593,0
12594,1
12595,0
12596,1
12597,0
12598,1
12599,1
12600,0
12601,0
12602,1
12603,1
12604,0
12605,1
12606,1
12607,0
12608,0
12609,1
12610,0
12611,1
12612,0
12613,1
12614,1
12615,0
12616,1
12617,1
12618,0
12619,0
12620,1
12621,1
12622,1
12623,1
12624,0
12625,0
12626,0
12627,1
12628,0
12629,0
12630,1
12631,1
12632,0
12633,1
12634,0
12635,1
12636,1
12637,0
12638,0
12639,1
12640,0
12641,1
12642,0
12643,0
12644,1
12645,0
12646,1
12647,1
12648,0
12649,1
12650,1
12651,0
12652,0
12653,1
12654,0
12655,1
12656,0
12657,1
12658,1
12659,0
12660,0
12661,1
12662,1
12663,0
12664,1
12665,1
12666,1
12667,0
12668,1
12669,0
12670,0
12671,1
12672,0
12673,0
12674,1
12675,1
12676,0
12677,1
12678,0
12679,1
12680,0
12681,1
12682,0
12683,1
12684,0
12685,0
12686,0
12687,1
12688,1
12689,0
12690,1
12691,1
12692,1
12693,1
12694,1
12695,0
12696,0
12697,1
12698,1
12699,1
12700,0
12701,1
12702,1
12703,1
12704,0
12705,0
12706,0
12707,1
12708,0
12709,0
12710,0
12711,1
12712,1
12713,1
12714,1
12715,0
12716,1
12717,1
12718,0
12719,1
12720,0
12721,1
12722,1
12723,1
12724,1
12725,1
12726,1
12727,1
12728,0
12729,1
12730,0
12731,0
12732,1
12733,1
12734,1
12735,1
12736,1
12737,1
12738,0
12739,0
12740,1
12741,1
12742,1
12743,1
12744,1
12745,1
12746,0
12747,1
12748,1
12749,0
12750,1
12751,0
12752,1
12753,1
12754,0
12755,1
12756,1
12757,0
12758,0
12759,0
12760,1
12761,0
12762,0
12763,0
12764,1
12765,0
12766,1
12767,0
12768,1
12769,0
12770,0
12771,1
12772,1
12773,0
12774,1
12775,0
12776,0
12777,1
12778,1
12779,1
12780,1
12781,1
12782,1
12783,1
12784,1
12785,1
12786,1
12787,0
12788,1
12789,1
12790,1
12791,1
12792,1
12793,1
12794,0
12795,1
12796,1
12797,1
12798,1
12799,0
12800,1
12801,1
12802,0
12803,0
12804,0
12805,1
12806,1
12807,0
12808,1
12809,1
12810,1
12811,1
12812,0
12813,1
12814,1
12815,0
12816,1
12817,0
12818,1
12819,1
12820,0
12821,0
12822,1
12823,0
12824,1
12825,1
12826,1
12827,1
12828,0
12829,1
12830,0
12831,1
12832,1
12833,0
12834,1
12835,1
12836,0
12837,0
12838,1
12839,1
12840,1
12841,1
12842,1
12843,0
12844,1
12845,0
12846,0
12847,0
12848,1
12849,1
12850,1
12851,0
12852,1
12853,1
12854,1
12855,1
12856,0
12857,1
12858,0
12859,1
12860,1
12861,1
12862,1
12863,1
12864,1
12865,0
12866,0
12867,1
12868,0
12869,1
12870,0
12871,1
12872,0
12873,0
12874,0
12875,0
12876,1
12877,1
12878,1
12879,0
12880,1
12881,1
12882,1
12883,1
12884,0
12885,0
12886,1
12887,1
12888,1
12889,0
12890,1
12891,1
12892,1
12893,1
12894,0
12895,1
12896,1
12897,0
12898,1
12899,1
12900,1
12901,1
12902,1
12903,1
12904,0
12905,0
12906,0
12907,1
12908,1
12909,1
12910,0
12911,1
12912,1
12913,1
12914,0
12915,0
12916,0
12917,1
12918,1
12919,1
12920,1
12921,1
12922,1
12923,1
12924,0
12925,0
12926,0
12927,0
12928,1
12929,0
12930,0
12931,1
12932,0
12933,0
12934,0
12935,1
12936,1
12937,0
12938,0
12939,1
12940,0
12941,1
12942,0
12943,0
12944,1
12945,0
12946,1
12947,0
12948,0
12949,1
12950,1
12951,0
12952,0
12953,1
12954,1
12955,1
12956,1
12957,1
12958,1
12959,0
12960,0
12961,0
12962,0
12963,0
12964,1
12965,0
12966,1
12967,0
12968,0
12969,1
12970,0
12971,0
12972,0
12973,0
12974,1
12975,0
12976,1
12977,0
12978,1
12979,0
12980,1
12981,0
12982,0
12983,1
12984,0
12985,1
12986,0
12987,0
12988,0
12989,1
12990,1
12991,1
12992,1
12993,1
12994,1
12995,1
12996,1
12997,1
12998,1
12999,0
13000,1
13001,0
13002,0
13003,0
13004,1
13005,1
13006,1
13007,1
13008,1
13009,0
13010,0
13011,1
13012,0
13013,1
13014,0
13015,1
13016,1
13017,0
13018,1
13019,0
13020,1
13021,1
13022,0
13023,0
13024,0
13025,1
13026,1
13027,0
13028,0
13029,0
13030,1
13031,1
13032,1
13033,1
13034,0
13035,1
13036,1
13037,1
13038,0
13039,0
13040,1
13041,1
13042,1
13043,0
13044,1
13045,1
13046,1
13047,0
13048,0
13049,1
13050,0
13051,0
13052,1
13053,0
13054,1
13055,0
13056,1
13057,1
13058,0
13059,1
13060,0
13061,1
13062,0
13063,1
13064,1
13065,1
13066,0
13067,0
13068,0
13069,1
13070,1
13071,1
13072,1
13073,0
13074,1
13075,1
13076,0
13077,0
13078,1
13079,1
13080,0
13081,0
13082,0
13083,1
13084,1
13085,1
13086,1
13087,1
13088,1
13089,1
13090,1
13091,1
13092,1
13093,0
13094,0
13095,1
13096,0
13097,1
13098,1
13099,1
13100,1
13101,0
13102,0
13103,1
13104,1
13105,1
13106,1
13107,1
13108,1
13109,1
13110,1
13111,1
13112,1
13113,1
13114,1
13115,1
13116,1
13117,1
13118,0
13119,0
13120,0
13121,0
13122,0
13123,0
13124,0
13125,0
13126,1
13127,0
13128,0
13129,1
13130,1
13131,1
13132,0
13133,0
13134,0
13135,0
13136,0
13137,1
13138,1
13139,0
13140,0
13141,0
13142,1
13143,1
13144,1
13145,0
13146,0
13147,1
13148,0
13149,1
13150,0
13151,0
13152,1
13153,1
13154,0
13155,0
13156,0
13157,0
13158,1
13159,0
13160,1
13161,1
13162,1
13163,0
13164,1
13165,0
13166,0
13167,1
13168,0
13169,0
13170,0
13171,1
13172,0
13173,1
13174,0
13175,0
13176,1
13177,0
13178,1
13179,1
13180,1
13181,1
13182,0
13183,1
13184,1
13185,1
13186,1
13187,1
13188,1
13189,0
13190,1
13191,1
13192,1
13193,0
13194,1
13195,0
13196,1
13197,1
13198,1
13199,0
13200,0
13201,1
13202,1
13203,0
13204,0
13205,1
13206,1
13207,1
13208,0
13209,1
13210,1
13211,1
13212,1
13213,1
13214,0
13215,1
13216,0
13217,1
13218,1
13219,1
13220,1
13221,1
13222,1
13223,1
13224,1
13225,0
13226,0
13227,1
13228,1
13229,0
13230,0
13231,1
13232,1
13233,0
13234,1
13235,1
13236,1
13237,0
13238,1
13239,1
13240,0
13241,0
13242,1
13243,1
13244,0
13245,0
13246,1
13247,1
13248,0
13249,1
13250,1
13251,0
13252,1
13253,0
13254,1
13255,1
13256,1
13257,1
13258,1
13259,1
13260,1
13261,0
13262,1
13263,1
13264,0
13265,0
13266,1
13267,0
13268,1
13269,0
13270,0
13271,0
13272,0
13273,0
13274,1
13275,0
13276,1
13277,1
13278,1
13279,0
13280,1
13281,1
13282,1
13283,1
13284,0
13285,0
13286,1
13287,1
13288,0
13289,0
13290,1
13291,1
13292,1
13293,0
13294,1
13295,1
13296,0
13297,0
13298,0
13299,1
13300,0
13301,1
13302,1
13303,1
13304,1
13305,1
13306,1
13307,1
13308,0
13309,1
13310,1
13311,0
13312,1
13313,1
13314,1
13315,1
13316,0
13317,0
13318,0
13319,0
13320,1
13321,0
13322,0
13323,1
13324,1
13325,1
13326,1
13327,1
13328,0
13329,0
13330,0
13331,1
13332,1
13333,1
13334,0
13335,1
13336,1
13337,1
13338,1
13339,0
13340,0
13341,1
13342,1
13343,0
13344,0
13345,0
13346,0
13347,0
13348,1
13349,1
13350,0
13351,0
13352,0
13353,1
13354,0
13355,0
13356,1
13357,1
13358,1
13359,0
13360,1
13361,1
13362,1
13363,1
13364,0
13365,0
13366,0
13367,0
13368,1
13369,0
13370,1
13371,1
13372,0
13373,0
13374,1
13375,1
13376,1
13377,1
13378,1
13379,1
13380,0
13381,0
13382,0
13383,1
13384,1
13385,1
13386,1
13387,0
13388,0
13389,1
13390,1
13391,1
13392,0
13393,1
13394,1
13395,0
13396,0
13397,1
13398,1
13399,1
13400,1
13401,0
13402,1
13403,0
13404,1
13405,0
13406,1
13407,0
13408,0
13409,1
13410,0
13411,0
13412,1
13413,1
13414,1
13415,0
13416,1
13417,0
13418,1
13419,1
13420,1
13421,1
13422,1
13423,1
13424,0
13425,0
13426,1
13427,1
13428,0
13429,1
13430,1
13431,1
13432,1
13433,0
13434,1
13435,1
13436,1
13437,1
13438,0
13439,1
13440,0
13441,1
13442,0
13443,0
13444,1
13445,0
13446,1
13447,0
13448,0
13449,0
13450,1
13451,1
13452,1
13453,0
13454,1
13455,1
13456,1
13457,1
13458,1
13459,0
13460,0
13461,1
13462,1
13463,1
13464,1
13465,1
13466,1
13467,0
13468,0
13469,0
13470,1
13471,0
13472,0
13473,0
13474,0
13475,1
13476,1
13477,1
13478,0
13479,0
13480,1
13481,0
13482,1
13483,1
13484,0
13485,1
13486,0
13487,0
13488,0
13489,1
13490,0
13491,1
13492,1
13493,0
13494,1
13495,0
13496,1
13497,1
13498,0
13499,0
13500,0
13501,1
13502,1
13503,1
13504,0
13505,0
13506,1
13507,1
13508,1
13509,1
13510,0
13511,0
13512,1
13513,1
13514,0
13515,1
13516,1
13517,1
13518,0
13519,0
13520,0
13521,1
13522,0
13523,1
13524,1
13525,1
13526,1
13527,1
13528,0
13529,1
13530,1
13531,1
13532,1
13533,0
13534,1
13535,0
13536,0
13537,0
13538,1
13539,0
13540,0
13541,0
13542,0
13543,0
13544,0
13545,1
13546,1
13547,0
13548,0
13549,1
13550,0
13551,0
13552,0
13553,0
13554,1
13555,1
13556,1
13557,0
13558,1
13559,1
13560,1
13561,0
13562,0
13563,0
13564,1
13565,0
13566,0
13567,1
13568,1
13569,1
13570,1
13571,1
13572,0
13573,0
13574,0
13575,1
13576,0
13577,1
13578,1
13579,1
13580,0
13581,0
13582,1
13583,1
13584,1
13585,0
13586,0
13587,0
13588,0
13589,1
13590,0
13591,1
13592,0
13593,0
13594,1
13595,1
13596,1
13597,0
13598,1
13599,1
13600,1
13601,0
13602,0
13603,1
13604,0
13605,1
13606,1
13607,1
13608,1
13609,0
13610,0
13611,1
13612,0
13613,1
13614,0
13615,1
13616,1
13617,1
13618,1
13619,0
13620,0
13621,1
13622,1
13623,0
13624,1
13625,1
13626,0
13627,0
13628,1
13629,0
13630,1
13631,1
13632,0
13633,1
13634,0
13635,0
13636,1
13637,0
13638,1
13639,0
13640,0
13641,1
13642,1
13643,1
13644,0
13645,1
13646,1
13647,0
13648,1
13649,1
13650,0
13651,0
13652,1
13653,1
13654,1
13655,1
13656,0
13657,1
13658,0
13659,0
13660,1
13661,0
13662,1
13663,0
13664,0
13665,0
13666,0
13667,0
13668,1
13669,0
13670,0
13671,0
13672,1
13673,0
13674,1
13675,1
13676,1
13677,0
13678,1
13679,1
13680,1
13681,1
13682,0
13683,0
13684,1
13685,1
13686,1
13687,1
13688,1
13689,1
13690,0
13691,0
13692,1
13693,1
13694,0
13695,1
13696,1
13697,1
13698,0
13699,1
13700,0
13701,0
13702,1
13703,0
13704,0
13705,1
13706,1
13707,1
13708,1
13709,1
13710,1
13711,0
13712,1
13713,0
13714,0
13715,1
13716,1
13717,1
13718,1
13719,1
13720,1
13721,1
13722,0
13723,1
13724,1
13725,0
13726,1
13727,1
13728,0
13729,0
13730,0
13731,1
13732,1
13733,1
13734,0
13735,0
13736,0
13737,1
13738,1
13739,1
13740,1
13741,0
13742,1
13743,0
13744,1
13745,1
13746,1
13747,1
13748,0
13749,1
13750,1
13751,1
13752,1
13753,0
13754,1
13755,0
13756,1
13757,0
13758,0
13759,0
13760,1
13761,1
13762,0
13763,1
13764,1
13765,1
13766,0
13767,1
13768,0
13769,0
13770,1
13771,1
13772,0
13773,0
13774,0
13775,1
13776,1
13777,1
13778,0
13779,1
13780,1
13781,1
13782,0
13783,1
13784,1
13785,0
13786,1
13787,1
13788,1
13789,1
13790,0
13791,0
13792,1
13793,0
13794,0
13795,1
13796,0
13797,1
13798,1
13799,1
13800,0
13801,0
13802,1
13803,1
13804,1
13805,1
13806,1
13807,1
13808,0
13809,1
13810,0
13811,0
13812,1
13813,1
13814,1
13815,1
13816,0
13817,0
13818,1
13819,1
13820,1
13821,1
13822,1
13823,1
13824,1
13825,0
13826,0
13827,1
13828,1
13829,1
13830,0
13831,0
13832,1
13833,1
13834,0
13835,0
13836,0
13837,0
13838,1
13839,0
13840,1
13841,1
13842,1
13843,1
13844,1
13845,1
13846,1
13847,1
13848,0
13849,0
13850,1
13851,0
13852,1
13853,0
13854,1
13855,0
13856,1
13857,1
13858,0
13859,1
13860,1
13861,0
13862,1
13863,1
13864,1
13865,0
13866,1
13867,1
13868,1
13869,0
13870,1
13871,0
13872,0
13873,0
13874,0
13875,1
13876,0
13877,0
13878,0
13879,1
13880,0
13881,0
13882,1
13883,1
13884,0
13885,1
13886,1
13887,0
13888,0
13889,0
13890,0
13891,0
13892,1
13893,0
13894,0
13895,0
13896,1
13897,0
13898,1
13899,0
13900,0
13901,0
13902,1
13903,0
13904,0
13905,1
13906,0
13907,0
13908,1
13909,0
13910,0
13911,1
13912,1
13913,0
13914,1
13915,0
13916,1
13917,1
13918,0
13919,0
13920,1
13921,0
13922,1
13923,1
13924,0
13925,1
13926,1
13927,1
13928,1
13929,1
13930,1
13931,0
13932,1
13933,0
13934,0
13935,0
13936,1
13937,1
13938,1
13939,0
13940,0
13941,1
13942,0
13943,1
13944,0
13945,0
13946,0
13947,1
13948,0
13949,1
13950,1
13951,1
13952,0
13953,1
13954,0
13955,1
13956,1
13957,0
13958,1
13959,0
13960,0
13961,0
13962,1
13963,0
13964,1
13965,0
13966,1
13967,0
13968,1
13969,0
13970,0
13971,1
13972,0
13973,0
13974,0
13975,0
13976,0
13977,1
13978,0
13979,0
13980,1
13981,0
13982,1
13983,1
13984,1
13985,1
13986,1
13987,0
13988,0
13989,1
13990,0
13991,1
13992,1
13993,1
13994,1
13995,1
13996,0
13997,1
13998,0
13999,1
14000,1
14001,0
14002,0
14003,1
14004,1
14005,1
14006,0
14007,1
14008,1
14009,1
14010,1
14011,0
14012,1
14013,1
14014,1
14015,0
14016,1
14017,1
14018,0
14019,1
14020,1
14021,1
14022,0
14023,0
14024,0
14025,0
14026,1
14027,1
14028,1
14029,1
14030,1
14031,0
14032,1
14033,1
14034,1
14035,1
14036,0
14037,0
14038,1
14039,1
14040,0
14041,1
14042,1
14043,1
14044,0
14045,0
14046,0
14047,1
14048,0
14049,1
14050,1
14051,1
14052,1
14053,1
14054,1
14055,0
14056,0
14057,0
14058,0
14059,1
14060,0
14061,0
14062,1
14063,0
14064,0
14065,1
14066,0
14067,1
14068,0
14069,1
14070,1
14071,0
14072,0
14073,0
14074,1
14075,1
14076,0
14077,0
14078,0
14079,1
14080,1
14081,1
14082,1
14083,1
14084,1
14085,0
14086,1
14087,1
14088,0
14089,0
14090,0
14091,1
14092,0
14093,1
14094,1
14095,1
14096,0
14097,1
14098,1
14099,1
14100,1
14101,0
14102,1
14103,0
14104,0
14105,1
14106,0
14107,0
14108,1
14109,1
14110,0
14111,0
14112,0
14113,1
14114,0
14115,1
14116,0
14117,0
14118,1
14119,0
14120,0
14121,1
14122,1
14123,1
14124,0
14125,1
14126,1
14127,0
14128,0
14129,1
14130,1
14131,0
14132,0
14133,1
14134,1
14135,1
14136,0
14137,0
14138,0
14139,0
14140,1
14141,1
14142,0
14143,1
14144,1
14145,0
14146,0
14147,1
14148,1
14149,1
14150,1
14151,1
14152,1
14153,0
14154,1
14155,0
14156,1
14157,0
14158,0
14159,1
14160,0
14161,1
14162,0
14163,1
14164,1
14165,1
14166,0
14167,1
14168,1
14169,1
14170,1
14171,0
14172,0
14173,0
14174,1
14175,1
14176,0
14177,1
14178,1
14179,1
14180,1
14181,0
14182,1
14183,1
14184,0
14185,0
14186,0
14187,0
14188,0
14189,1
14190,0
14191,1
14192,1
14193,0
